,CountryCode,Month,Year,tmpf,dwpf,mslp,sknt,feel,relh,ice_accretion_6hr,p01i
0,AQ,1,1972,26.860483870967744,17.724739195231,1002.3330645161291,9.374643874643874,19.23596184419714,66.36348733233979,,0.0
1,AQ,2,1972,20.59234693877551,12.73394495412844,993.8112244897959,11.45993031358885,9.59743879472693,70.58985321100917,,0.0
2,AQ,3,1972,4.900806451612904,9.0,996.4943548387097,15.661290322580646,-3.0151923076923075,80.41423076923077,,0.0
3,AQ,4,1972,-8.663333333333332,9.0,1001.8958333333334,16.189655172413794,-4.306666666666666,80.64999999999999,,0.0
4,AQ,5,1972,-1.788709677419355,9.0,993.0854838709678,15.308333333333334,-3.3024242424242427,86.16272727272727,,0.0
5,AQ,6,1972,-2.0669421487603303,9.0,998.4107438016529,18.392857142857142,-1.6313636363636363,73.65954545454545,,0.0
6,AQ,7,1972,-10.343548387096773,,994.7443548387097,16.280701754385966,,,,0.0
7,AQ,8,1972,-8.450000000000001,9.0,995.2051470588235,13.756521739130434,-3.1481481481481484,80.4862962962963,,0.0
8,AQ,9,1972,-4.373049645390071,9.0,989.7401408450704,16.141666666666666,-1.0965714285714288,73.01942857142856,,0.0
9,AQ,10,1972,3.7111570247933887,9.0,977.3668032786885,12.570796460176991,-2.025,84.03245901639343,,0.0
10,AQ,11,1972,13.954166666666667,9.0,983.8212500000001,11.31651376146789,4.731296296296296,73.60648351648351,,0.0
11,AQ,12,1972,28.051612903225806,9.0,996.6520161290323,8.032407407407407,19.56752336448598,45.0729268292683,,0.0
12,AU,1,1972,73.84740566037736,58.104589235127484,,6.185164372014611,73.7126657223796,64.46624079320112,,
13,AU,2,1972,74.99651519375523,59.74858611825192,,6.062350835322196,76.073990288489,64.33167095115681,,
14,AU,3,1972,71.75775887943972,55.98394495412844,,5.731518548171871,72.2885011470813,62.76676605504587,,
15,AU,4,1972,66.939728553137,50.03143080531665,,5.110656854728809,67.10768385239466,59.844824081313526,,
16,AU,5,1972,60.51210361067504,45.883346872461416,,5.216832721552176,60.145758319694494,63.93649878147847,,
17,AU,6,1972,56.76745177664975,43.99669811320754,,4.86027027027027,56.3568221807518,67.0054926624738,,
18,AU,7,1972,54.95161226993865,40.57428500373042,,5.519477124183006,54.68899487179487,62.83593633424521,,
19,AU,8,1972,58.325198821796754,45.01194479297365,,5.267642446419237,58.235736909323116,65.60245671267252,,
20,AU,9,1972,63.53598168870804,46.474575398867735,,6.1496746203904555,63.46196144829383,59.865735975295934,,
21,AU,10,1972,67.32023682938618,49.95508806262231,,5.834665978849626,67.41641277641277,60.3637866927593,,
22,AU,11,1972,71.88139319601945,55.08401122019635,,5.864194499017682,72.508842646715,61.1252688172043,,
23,AU,12,1972,76.98685288640597,57.50481149760466,,6.2514210756449495,77.9999937513018,57.371301812122475,,
24,BE,1,1972,35.36938307030129,31.35954088952654,1013.7370689655172,7.149210903873745,29.694289813486375,85.63602582496412,,
25,BE,2,1972,40.161116279069766,35.40353488372093,1010.426552795031,6.869565217391305,35.587950310559,83.7985426356589,,
26,BE,3,1972,44.883519313304724,35.39340028694405,1013.3856321839081,9.106017191977077,40.75989942528736,71.85466284074604,,
27,BE,4,1972,46.9306990881459,39.96267477203647,1011.706088280061,11.44224924012158,43.17737082066869,77.85778115501519,,
28,BE,5,1972,53.50612068965518,45.552057553956836,1012.7306916426512,9.199421965317919,52.46296402877698,76.1989928057554,,
29,BE,6,1972,57.44162162162163,48.56054054054054,1014.9220720720721,7.493253373313343,57.25962462462463,73.93207207207207,,
30,BE,7,1972,63.481578947368426,56.429736842105264,1018.166081871345,6.396170839469809,63.55480994152047,79.46004385964912,,
31,BE,8,1972,60.78597733711048,53.17540425531915,1018.8893767705383,6.776203966005665,60.72781560283688,77.77214184397164,,
32,BR,1,1972,79.16,68.0,1008.3,5.0,79.16,68.7,,
33,CA,1,1972,4.219295546558705,3.407790594498669,1014.6939246658566,10.36003618272275,-8.03534253326762,79.96423879272082,,0.013888888888888888
34,CA,2,1972,5.589161624891962,6.226699123661149,1016.6925669835782,10.226685796269727,-3.6101566720691523,79.57814021421616,,0.012727272727272728
35,CA,3,1972,13.381723000824403,9.03816582914573,1014.8341302555648,9.126934984520124,1.863781474820144,80.10901591289782,,0.0175
36,CA,4,1972,20.021074989163417,14.158046875,1016.128013876843,9.814575645756458,8.693168591224017,78.99977430555556,,0.034444444444444444
37,CA,5,1972,36.35069883527454,30.66602329450915,1017.8777038269551,8.79217273954116,29.726657801418437,81.92563227953411,,0.17222222222222222
38,CA,6,1972,46.03352243861134,40.873039796782386,1014.4987298899238,9.063186813186814,42.35484888304862,84.03958086367484,,0.04181818181818182
39,CA,7,1972,52.18088356729975,45.71782824112304,1018.5493393889348,8.723356009070296,50.22007212558337,81.0678034682081,,0.11266666666666666
40,CA,8,1972,51.10820448877806,46.58366583541147,1014.2128013300083,8.661853749417793,48.787795813754805,86.00499168744805,,0.02875
41,CA,9,1972,41.31861369399831,37.02349112426035,1015.3234995773457,8.968231389284021,37.091069494584836,86.27646238377007,,0.04466666666666667
42,CA,10,1972,31.58137479541735,26.971783960720128,1015.6193535188216,9.978410656867249,22.76090255949708,84.3769844517185,,0.03909090909090909
43,CA,11,1972,19.97857142857143,17.059382239382238,1013.456762468301,9.29636533084809,9.65056603773585,85.18040326040325,,0.017692307692307695
44,CA,12,1972,12.249820114472609,8.25496259351621,1015.7160261651676,9.600273473108478,0.7633364269141532,81.20477556109726,,0.019285714285714288
45,CU,1,1972,76.37567204301075,66.54959677419355,1015.7931451612903,6.354889589905363,77.32229838709678,72.61516129032258,,0.0
46,CU,2,1972,76.00474137931035,67.07255747126437,1015.9544540229886,6.260135135135135,76.95793103448275,74.83840517241379,,0.0
47,CU,3,1972,75.55174731182795,67.2361559139785,1014.5668909825033,4.534582132564841,76.40331989247312,76.16912634408602,,0.0
48,CU,4,1972,77.95319444444445,68.25791666666666,1014.9556944444444,6.253991291727141,79.52097222222223,72.94004166666667,,0.0
49,CU,5,1972,79.5383064516129,70.58481182795698,1013.1055107526881,5.754189944134078,81.92865591397849,75.07631720430108,,0.0
50,CU,6,1972,81.35347222222222,72.67569444444445,1014.0076601671309,5.271014492753623,85.52538888888888,75.5911111111111,,0.0
51,CU,7,1972,81.70403225806452,71.30040322580645,1016.2478260869566,6.600840336134453,85.28485215053763,71.59833333333334,,0.0
52,CU,8,1972,80.90739247311828,70.80282258064516,1014.992876344086,6.14931506849315,83.83451612903225,72.23791666666666,,0.0
53,CU,9,1972,80.78791666666667,71.32652777777777,1013.8136111111112,5.56160458452722,83.75526388888889,73.90065277777778,,0.0
54,CU,10,1972,80.17916666666667,71.26975806451613,1013.1289367429341,5.3397790055248615,82.86522849462366,75.21684139784946,,0.0
55,CU,11,1972,79.56847222222223,70.8463888888889,1014.1359722222222,4.737609329446064,82.05747222222222,75.55348611111111,,0.0
56,CU,12,1972,77.94005376344086,67.70591397849462,1015.7508064516129,6.721059972105997,79.21124999999999,71.86677419354838,,0.0
57,DE,1,1972,31.338554216867472,25.051204819277107,,5.317987152034261,26.66488222698073,77.95296184738955,,
58,DE,2,1972,38.09615384615385,32.96730769230769,,4.144796380090498,34.93334463276836,82.32542735042736,,
59,DE,3,1972,46.027647058823526,33.46865671641791,,5.770680628272252,44.12438453713123,63.47418905472637,,
60,DE,4,1972,48.769999999999996,35.20625,,7.446170921198668,46.833649946638204,60.87603125,,
61,DE,5,1972,55.197995991983966,43.369939879759514,,5.607329842931938,54.653752515090545,66.00152304609219,,
62,DE,6,1972,60.533546325878596,47.43130990415335,,3.9212962962962963,60.49325878594249,63.8702875399361,,
63,DE,7,1972,66.64172972972973,54.35308108108108,,3.8080459770114943,66.69547027027026,66.57307027027028,,
64,DE,8,1972,63.33983967935872,53.10076152304609,,4.97928026172301,63.381893787575144,71.05695390781563,,
65,DE,9,1972,53.101612903225806,44.74806451612903,,3.9440789473684212,52.60912903225806,74.86287096774194,,
66,DE,10,1972,46.59390243902439,38.27439024390244,,4.587318087318088,44.98912461380021,75.14266260162601,,
67,DE,11,1972,39.54609603340292,35.756652719665276,,4.516632016632016,36.818985355648536,86.8849790794979,,
68,DE,12,1972,33.11763463569166,27.65142857142857,,3.948148148148148,29.553637327677627,81.38068783068783,,
69,ES,1,1972,39.859210526315785,32.3,,2.9192913385826773,37.76945422535211,75.86416666666666,,
70,ES,2,1972,44.688317757009344,37.402102803738316,,4.6649122807017545,43.48085329341317,77.2666355140187,,
71,ES,3,1972,48.050646551724135,38.713146551724144,,4.6882494004796165,46.731923509561305,72.35384698275861,,
72,ES,4,1972,53.741457858769934,36.17058152793614,,5.485225505443235,53.03277777777778,54.16891676168757,,
73,ES,5,1972,56.662903225806446,37.86451612903226,,4.119354838709677,56.150041039671684,53.43395161290323,,
74,ES,6,1972,66.7025,41.65,,3.8843537414965987,66.29061196105702,43.76538888888889,,
75,ES,7,1972,73.5016129032258,44.563709677419354,,4.1319073083778965,72.65104838709676,38.797647849462365,,
76,ES,8,1972,70.98790322580645,42.21209677419355,,5.060176991150443,70.40940860215053,38.137069892473114,,
77,ES,9,1972,60.057500000000005,47.147499999999994,,3.188148148148148,59.989361111111116,65.196375,,
78,ES,10,1972,53.41129032258065,45.122580645161285,,3.3453237410071943,53.14986486486487,74.49006720430107,,
79,ES,11,1972,47.98,41.442499999999995,,4.446197991391679,47.018890449438196,78.82630555555556,,
80,ES,12,1972,40.16532258064516,34.04677419354839,,3.395411605937922,38.39491228070175,79.43076612903225,,
81,GB,1,1972,39.151612903225804,31.344354838709677,,8.224817518248175,33.94576642335766,73.64602150537634,,
82,GB,2,1972,41.106034482758616,34.019827586206894,,8.013157894736842,35.96387426900585,76.05998563218391,,
83,GB,3,1972,44.67016129032258,34.37822580645162,,7.14421768707483,41.285426251691476,68.65424731182796,,
84,GB,4,1972,47.705,35.254999999999995,,9.418079096045197,44.44263231197772,62.70345833333333,,
85,GB,5,1972,50.73064516129032,38.6991935483871,,9.197802197802197,48.93497311827957,64.30455645161291,,
86,GB,6,1972,54.977500000000006,44.51,,7.222222222222222,54.5445,69.51568055555556,,
87,GB,7,1972,61.20403225806452,51.122580645161285,,5.672752808988764,61.143588709677424,70.7225940860215,,
88,GB,8,1972,59.781451612903226,50.39677419354838,,6.19672131147541,59.68939516129033,72.85665322580645,,
89,GB,9,1972,51.93,45.7925,,5.046478873239437,51.4283866481224,81.123125,,
90,GB,10,1972,51.98629032258065,40.975806451612904,,6.72911051212938,50.96677419354839,67.07908602150538,,
91,GB,11,1972,43.115,36.1375,,7.571428571428571,39.366834733893555,76.71670833333333,,
92,GB,12,1972,42.67661290322581,38.335127860026915,,7.104838709677419,39.586541049798114,84.81576043068641,,
93,GS,1,1972,-15.431451612903226,,,9.225806451612904,,,,0.0
94,GS,2,1972,-37.787058823529414,,,10.070588235294117,,,,0.0
95,GS,3,1972,-69.20975609756097,,,11.25,,,,0.0
96,GS,4,1972,-69.78918918918919,,,13.458333333333334,,,,0.0
97,GS,5,1972,-73.41946902654867,,,12.233870967741936,,,,0.0
98,GS,6,1972,-72.76610169491525,,,12.9,,,,0.0
99,GS,7,1972,-71.95,,,12.17741935483871,,,,0.0
100,GS,8,1972,-64.03076923076924,,,14.911290322580646,,,,0.0
101,GS,9,1972,-72.148,,,12.791666666666666,,,,0.0
102,GS,10,1972,-51.84516129032258,,,14.35483870967742,,,,0.0
103,GS,11,1972,-35.0725,,,10.766666666666667,,,,0.0
104,GS,12,1972,-19.398380566801617,,,6.395161290322581,,,,0.0
105,GU,1,1972,82.36201612903227,72.32895161290323,1010.0650537634409,9.9375,87.18829166666667,72.41997311827957,,
106,GU,2,1972,81.71396226415094,71.52606676342525,1010.1391872278665,9.91740412979351,85.71473451327434,71.95042089985486,,
107,GU,3,1972,81.24161290322581,73.04290322580646,1010.8689516129032,9.648979591836735,85.3761224489796,76.66870967741936,,
108,GU,4,1972,80.47399999999999,70.727,1011.4858333333334,8.9125,83.29416666666665,72.80233333333334,,
109,GU,5,1972,79.19048387096775,70.99177419354838,1009.8040322580645,8.78225806451613,81.02451612903226,76.96233870967743,,
110,GU,6,1972,79.87025,73.84549999999999,1009.2495833333334,7.508620689655173,83.11491379310345,82.52983333333333,,
111,GU,7,1972,79.62233870967742,75.1775,1007.4778225806451,7.046610169491525,82.78521186440679,86.75685483870969,,
112,GU,8,1972,79.59475806451613,74.93798387096774,1009.2919354838709,6.092105263157895,83.20135964912281,86.10004032258065,,
113,GU,9,1972,80.41550000000001,75.449,1008.1133333333333,4.970731707317073,85.14682926829268,85.459125,,
114,GU,10,1972,79.68330645161289,74.43427419354839,1008.6685483870967,5.6943231441048034,83.27528384279476,84.6391935483871,,
115,GU,11,1972,79.3535,72.404,1011.2495833333334,7.90295358649789,81.6884388185654,79.65,,
116,GU,12,1972,79.17669354838709,73.06104838709678,1012.1709677419354,7.493927125506073,81.98619433198381,82.0645564516129,,
117,JP,1,1972,41.74792161192382,31.342137531068765,1019.6,7.691632533645406,38.09521511627907,68.47629936481634,,
118,JP,2,1972,39.34201490312965,28.086986873508355,,8.429894996911674,34.108425782460486,66.30077267303103,,
119,JP,3,1972,45.8848635235732,33.319900662251655,,8.27572136403381,43.19718972895863,64.26799392935982,,
120,JP,4,1972,56.10627773801002,46.634889047959916,,7.918032786885246,55.28793725207357,73.33744810307802,,
121,JP,5,1972,64.04043388429753,54.04869834710744,,7.640820584144645,64.01003099173553,72.33832988980717,,
122,JP,6,1972,70.22662877442274,62.282055476529166,,6.968379446640316,70.33171763869133,77.50926742532006,,
123,JP,7,1972,77.92303405572756,70.56721514629949,,8.083622484385844,79.75368674698795,79.38825817555939,,
124,JP,8,1972,79.29506181318682,70.80190312607351,,6.948378095570282,82.01034352456202,76.49401580212985,,
125,JP,9,1972,72.21079365079365,64.2896507936508,,6.480472948763884,72.73659964726632,77.67599294532629,,
126,JP,10,1972,63.26568700988749,53.149938566552905,,6.376121463077985,63.20516040955631,71.49728327645052,,
127,JP,11,1972,52.57073258751353,39.501407434139296,,6.786186627479794,51.43517041334301,63.50485023457236,,
128,JP,12,1972,44.680294419719274,32.749177518848526,,6.4399861639571085,42.00782488796966,65.4514153529815,,
129,KR,1,1972,37.25987341772152,26.88576433121019,1024.110567514677,5.927285318559557,33.40651353568499,66.84992834394905,,
130,KR,2,1972,34.65474698795181,22.528391269199677,1021.0222222222224,7.467398764584763,29.029421626152555,62.30650767987065,,
131,KR,3,1972,42.52643231114435,31.958783783783783,,6.161311914323963,39.781769641495046,67.12102852852853,,
132,KR,4,1972,51.9694930875576,40.8010599078341,,5.773680864589956,50.967329721362226,67.54491551459293,,
133,KR,5,1972,60.20532330827068,50.15187924528302,,6.447204968944099,60.021723356009076,72.01972830188679,,
134,KR,6,1972,69.61234042553191,61.29916461916462,1007.8,5.1586303284416495,69.65697788697788,76.41249795249796,,
135,KR,7,1972,77.31998502994011,70.00955022488756,,6.202063106796117,79.22011994002999,79.7640179910045,,
136,KR,8,1972,76.76016150740243,70.42503364737551,,7.794234592445328,78.81184387617765,81.5407267833109,,
137,KR,9,1972,68.4075,61.77,,7.968599033816425,68.47675000000001,80.08755555555555,,
138,KR,10,1972,59.75624161073826,50.76348993288591,,7.6491017964071855,59.55822818791946,73.0296644295302,,
139,KR,11,1972,45.72,40.1225,,9.139866793529972,42.426438547486036,81.57788888888889,,
140,KR,12,1972,36.31657608695652,30.554619565217394,,7.368478260869566,31.4161768707483,80.1151222826087,,
141,MA,1,1972,54.30164179104477,46.38522388059702,1019.2124378109453,7.076190476190476,55.94673469387755,76.08517412935323,,
142,MA,2,1972,55.14572815533981,47.85354368932039,1017.7296116504854,7.180232558139535,55.52577319587629,77.13577669902912,,
143,MA,3,1972,56.836370967741935,48.56290322580645,1016.7225806451613,6.658291457286432,57.235882352941175,74.58991935483871,,
144,MA,4,1972,60.41375,51.611,1016.1291666666667,6.2994652406417115,60.72923076923077,73.70345833333334,,
145,MA,5,1972,62.863368421052634,52.92831578947368,1017.3673684210526,6.509090909090909,63.007553191489365,71.23673684210526,,
146,MA,6,1972,68.2729411764706,55.92823529411765,1016.8921568627451,6.905797101449275,68.27620915032679,66.08993464052288,,
147,MA,7,1972,74.58335483870968,58.25561290322581,1016.3541935483871,6.538461538461538,74.67425806451612,57.7441935483871,,
148,MA,8,1972,72.014,63.113,1016.1837499999999,7.536231884057971,72.014,74.03225,,
149,MA,9,1972,70.28575342465753,61.39054794520548,1014.804794520548,7.119658119658119,70.28575342465753,73.98445205479452,,
150,MA,10,1972,68.69096774193548,59.85470967741935,1015.8019354838709,6.679389312977099,68.70096774193549,74.64148387096775,,
151,MA,11,1972,60.84080000000001,52.218799999999995,1019.4646666666667,4.73,61.186780821917814,75.0114,,
152,MA,12,1972,55.167549668874166,46.54543046357616,1021.9238410596026,4.893805309734513,56.7844696969697,74.09139072847681,,
153,PT,1,1972,55.828225806451606,46.47016129032259,,10.18206896551724,55.66721399730821,71.54802419354839,,
154,PT,2,1972,54.51293103448276,43.98448275862069,,12.007633587786259,53.71237068965517,68.00586206896551,,
155,PT,3,1972,56.203225806451606,50.02661290322581,,11.46793997271487,56.10006720430107,80.46077956989247,,
156,PT,4,1972,59.4025,52.6325,,7.3672883787661405,59.4025,78.76598611111112,,
157,PT,5,1972,62.40403225806451,53.604838709677416,,5.381868131868132,62.40403225806451,73.62245967741936,,
158,PT,6,1972,66.955,59.1175,,7.058988764044944,66.955,76.44129166666667,,
159,PT,7,1972,73.88387096774193,64.38306451612904,,5.46831955922865,74.12692204301075,72.74692204301076,,
160,PT,8,1972,72.7516129032258,63.042741935483875,,6.196452933151432,72.97283602150537,72.20715053763442,,
161,PT,9,1972,69.4825,61.345,,6.96105702364395,69.4825,75.97652777777778,,
162,PT,10,1972,63.94516129032259,54.09838709677419,,12.091397849462366,63.94516129032259,70.8597311827957,,
163,PT,11,1972,63.540000000000006,55.7325,,7.26013986013986,63.540000000000006,76.09220833333333,,
164,PT,12,1972,59.23709677419355,50.16209677419354,,9.327935222672064,59.146048387096776,72.34754032258064,,
165,RU,10,1972,41.52548387096774,35.309919354838705,1011.4415094339623,16.73521505376344,33.30252688172043,79.13217741935485,,
166,RU,11,1972,33.44275,26.995499999999996,1002.1795918367346,20.406944444444445,21.782041666666665,77.8788611111111,,
167,RU,12,1972,33.99258064516129,27.993548387096777,1006.761786237189,17.16532258064516,23.325779569892475,79.18961021505376,,
168,TH,1,1972,70.17716923076924,55.83431711145997,1014.9324574961361,1.8544152744630071,70.43117739403455,62.672825745682886,,
169,TH,2,1972,79.2790639625585,62.83268987341773,1009.2375394321766,1.9617486338797814,80.19276898734178,60.047990506329114,,
170,TH,3,1972,77.53732540861813,64.24465753424657,1011.0049401197606,2.567193675889328,79.17640791476408,65.98302891933028,,
171,TH,5,1972,85.97053097345132,72.77147540983606,1005.3520179372198,3.462222222222222,91.53225037257825,67.17043219076007,,
172,TH,6,1972,83.79404255319149,74.37531914893617,1004.179359430605,3.726785714285714,89.43918439716312,74.78214539007092,,
173,TH,7,1972,83.69687405159333,73.13095890410959,1002.5922374429223,5.2315950920245395,89.01112633181125,71.59528158295281,,
174,TH,8,1972,81.3619104477612,72.85071320182095,1004.5440729483282,4.603369065849924,85.0597875569044,76.3342033383915,,
175,TH,9,1972,81.89842105263158,73.93178203240059,1008.3177884615385,4.138763197586727,86.07625920471281,78.06237113402062,,
176,TH,10,1972,81.58855474452554,73.04321428571428,1011.6700447093889,2.851632047477745,85.58918154761905,76.49010416666667,,
177,TH,11,1972,77.9409329446064,68.3247005988024,1012.8618906942393,2.870967741935484,79.2401497005988,73.7278892215569,,
178,TH,12,1972,74.19033285094066,62.234729136163985,1014.2347619047619,2.3884057971014494,74.63215226939971,68.45383601756954,,
179,US,1,1972,36.21190168881667,26.19554901778016,1018.719626331667,8.032873943062846,30.380695318450808,69.66727637113594,,0.04078829744006501
180,US,2,1972,36.92782262649232,25.723602492945954,1018.1297196174262,8.134257586615924,31.315219382534256,67.31789118894649,,0.03777173913043479
181,US,3,1972,43.899315054646536,30.63454419968214,1015.4252593238431,8.46971860801648,39.56360864315221,63.9055809329627,,0.04411922104950201
182,US,4,1972,51.79904959054278,37.12028506843336,1015.2599969685742,8.528992216224674,48.982743985726515,62.437694181872665,,0.0526571906354515
183,US,5,1972,61.97279881432896,47.40495833780127,1014.8623762052622,7.376477770128156,61.03398456901291,64.27374660964564,,0.060303989867004436
184,US,6,1972,68.52969217064238,54.358837281445744,1012.4374934850777,7.344958791299578,68.61511998097743,65.52664842780578,,0.07625558035714286
185,US,7,1972,73.17781136181789,58.6279533189509,1016.4610346582991,6.6725237600523295,74.08259658177673,65.7482390899372,,0.07823060344827587
186,US,8,1972,72.32105645920996,59.195007348230774,1015.1737059363123,6.253407007543585,73.16954756220156,68.20295770136599,,0.07696809846772168
187,US,9,1972,66.18584922076926,54.11124187439218,1016.0957867526101,6.793429937448728,66.20398854668443,69.55589816757947,,0.06411527165932453
188,US,10,1972,54.45823166341544,43.63845746612741,1017.7758689893233,7.086592488966196,52.65282391739334,70.32164847611837,,0.051723809523809526
189,US,11,1972,43.48316837723618,35.044060658512684,1016.5503341914646,7.281680568230406,39.63964719409755,74.5048440244368,,0.05157544817760893
190,US,12,1972,36.1094029330044,27.55877169075361,1019.3273070034876,7.760118643961959,30.47284027490375,73.57148891611757,,0.044077311986517806
191,VN,1,1972,74.3787728026534,65.28767812238056,1014.504205214466,3.835701598579041,75.01805532271584,74.92646269907796,,0.0
192,VN,2,1972,77.52872180451128,69.41736801836267,1011.3851627554883,5.294992175273865,79.04372609028309,77.38241775057382,,0.0
193,VN,3,1972,78.34515885022694,69.08254573170731,1012.827743902439,5.3566539923954375,79.92648628048781,75.10846798780487,,0.0
194,VN,4,1972,81.80918367346938,73.0159936658749,1010.98968503937,5.076742364917776,85.79991290577989,76.20917656373713,,0.0
195,VN,5,1972,85.44177606177605,75.29211553473849,1007.5721221613156,5.062208398133748,93.19083528493366,73.40494145199062,,0.0
196,VN,6,1972,84.42047872340426,75.85625554569654,1006.2011576135351,5.251779359430605,91.84477373558119,76.83770186335403,,0.0
197,VN,7,1972,85.75217391304348,75.33606036536933,1004.6352090032154,6.402362204724409,93.40700555996823,72.93167593328037,,0.0
